post_timing, neighborhood, post title, number bedrooms, sqft, URL, price
2019-04-25 17:56, (oakland lake merritt / grand),9 turntable platters,nan,nan,https://sfbay.craigslist.org/eby/art/d/oakland-9-turntable-platters/6869341616.html,
2019-04-25 17:56, (gilroy),Yogurt maker,nan,nan,https://sfbay.craigslist.org/sby/for/d/gilroy-yogurt-maker/6861331687.html,
2019-04-25 17:56, (castro / upper market),Cute  Multicolored Drawers,nan,nan,https://sfbay.craigslist.org/sfc/fuo/d/san-francisco-cute-multicolored-drawers/6870496848.html,
2019-04-25 17:56, (sebastopol),Shindaiwa T2500 trimmer,nan,nan,https://sfbay.craigslist.org/nby/grd/d/sebastopol-shindaiwa-t2500-trimmer/6870832134.html,
2019-04-25 17:56, (san jose downtown),Kendon Dual Trailer,nan,nan,https://sfbay.craigslist.org/sby/tro/d/san-jose-kendon-dual-trailer/6874922512.html,
2019-04-25 17:56, (fremont / union city / newark),PlayStation 3 (PS3) Games,nan,nan,https://sfbay.craigslist.org/eby/vgm/d/union-city-playstation-3-ps3-games/6874922518.html,
2019-04-25 17:56, (capitola),Queen bed frame and head board dark brown,nan,nan,https://sfbay.craigslist.org/scz/fuo/d/santa-cruz-queen-bed-frame-and-head/6871807818.html,
2019-04-25 17:56, (gilroy),Leather Couch,nan,nan,https://sfbay.craigslist.org/sby/fuo/d/gilroy-leather-couch/6869331050.html,
2019-04-25 17:56, (emeryville),Vintage Semi-Precious stone inlaid Desktop Globe,nan,nan,https://sfbay.craigslist.org/eby/clt/d/emeryville-vintage-semi-precious-stone/6867351095.html,
2019-04-25 17:56, (corte madera),2017 Acura MDX SH-AWD w/Technology Pkg Stock #19804 RA,nan,nan,https://sfbay.craigslist.org/nby/ctd/d/corte-madera-2017-acura-mdx-sh-awd/6874924652.html,
2019-04-25 17:56, (emeryville),Teacher Education Books,nan,nan,https://sfbay.craigslist.org/eby/bks/d/emeryville-teacher-education-books/6867171335.html,
2019-04-25 17:56, (santa rosa),tire chains.  SZ327,nan,nan,https://sfbay.craigslist.org/nby/pts/d/tire-chains-sz327/6870849596.html,
2019-04-25 17:56, (oakland piedmont / montclair),Porta-Potty Bedside Commode “ New-Drive",nan,nan,https://sfbay.craigslist.org/eby/hab/d/oakland-porta-potty-bedside-commode-new/6874911153.html,
2019-04-25 17:56, (santa rosa),Wells Cargo Lightweight Trailer Pop top,nan,nan,https://sfbay.craigslist.org/nby/tro/d/santa-rosa-wells-cargo-lightweight/6874922386.html,
2019-04-25 17:56, (emeryville),Stiga Pure Color Advance Racquet,nan,nan,https://sfbay.craigslist.org/eby/spo/d/emeryville-stiga-pure-color-advance/6866589436.html,
2019-04-25 17:56, (castro / upper market),Adorable Red Cabinet (Pier 1),nan,nan,https://sfbay.craigslist.org/sfc/fuo/d/san-francisco-adorable-red-cabinet-pier/6870492607.html,
2019-04-25 17:56, (bernal heights),Huge Vinyl Record/CD Sale this Saturday & Sunday 4/27 & 28th,nan,nan,https://sfbay.craigslist.org/sfc/emd/d/san-francisco-huge-vinyl-record-cd-sale/6874922335.html,
2019-04-25 17:56, (danville / san ramon),Vintage upright 5-drawer dresser,nan,nan,https://sfbay.craigslist.org/eby/fuo/d/moraga-vintage-upright-5-drawer-dresser/6874921451.html,
2019-04-25 17:56, (emeryville),Hot Launch Tour Edge Irons,nan,nan,https://sfbay.craigslist.org/eby/spo/d/emeryville-hot-launch-tour-edge-irons/6867709974.html,
2019-04-25 17:56, (sunnyvale),Dusty slingerland drum set,nan,nan,https://sfbay.craigslist.org/sby/zip/d/sunnyvale-dusty-slingerland-drum-set/6874922309.html,
2019-04-25 17:56, (400 Vernal Road  Alamo),Estate Sale  Decades of Collecting Paintings  Dealers Invited!,nan,nan,https://sfbay.craigslist.org/eby/gms/d/alamo-estate-sale-decades-of-collecting/6872359130.html,
2019-04-25 17:56, (santa cruz),Solid Wood Dresser,nan,nan,https://sfbay.craigslist.org/scz/fuo/d/santa-cruz-solid-wood-dresser/6874922266.html,
2019-04-25 17:56, (emeryville),McIntosh MR78 solid state stereo FM tuner,nan,nan,https://sfbay.craigslist.org/eby/ele/d/emeryville-mcintosh-mr78-solid-state/6874910379.html,
2019-04-25 17:56, (vallejo / benicia),1972 FORD TAIL GATE,nan,nan,https://sfbay.craigslist.org/eby/pts/d/vallejo-1972-ford-tail-gate/6874913263.html,
2019-04-25 17:56, (sebastopol),Mop  commercial dry 36" mop,nan,nan,https://sfbay.craigslist.org/nby/for/d/sebastopol-mop-commercial-dry-36-mop/6870889672.html,
2019-04-25 17:56, (rohnert pk / cotati),Lifecore Elliptical fitness machine,nan,nan,https://sfbay.craigslist.org/nby/spo/d/cotati-lifecore-elliptical-fitness/6874922226.html,
2019-04-25 17:56, (santa rosa),Full size bed set,nan,nan,https://sfbay.craigslist.org/nby/fuo/d/santa-rosa-full-size-bed-set/6874922228.html,
2019-04-25 17:56, (soquel),1950 Studebaker Champion Starlight two door sedan,nan,nan,https://sfbay.craigslist.org/scz/cto/d/soquel-1950-studebaker-champion/6874924414.html,
2019-04-25 17:56, (soquel),*USED* Octane Q45 Elliptical,nan,nan,https://sfbay.craigslist.org/scz/spo/d/capitola-used-octane-q45-elliptical/6874909668.html,
2019-04-25 17:56, (Sacramento),Blackstone Carbon Tek  ZX10R,nan,nan,https://sfbay.craigslist.org/eby/mpo/d/orangevale-blackstone-carbon-tek-zx10r/6864218820.html,
2019-04-25 17:56, (north beach / telegraph hill),Apple Thunderbolt Display Monitor,nan,nan,https://sfbay.craigslist.org/sfc/sys/d/san-francisco-apple-thunderbolt-display/6874922142.html,
2019-04-25 17:56, (gilroy),2009 BMW 535i-Like New-White,nan,nan,https://sfbay.craigslist.org/sby/cto/d/gilroy-2009-bmw-535i-like-new-white/6874924354.html,
2019-04-25 17:56, (emeryville),Canon 70-200mm 2.8 L,nan,nan,https://sfbay.craigslist.org/eby/pho/d/emeryville-canon-mm-28/6867019165.html,
2019-04-25 17:55, (sebastopol),Skateboard trucks and wheels,nan,nan,https://sfbay.craigslist.org/nby/spo/d/sebastopol-skateboard-trucks-and-wheels/6870890033.html,
2019-04-25 17:55, (emeryville),Tahoe Longboard Tahoma 42,nan,nan,https://sfbay.craigslist.org/eby/spo/d/emeryville-tahoe-longboard-tahoma-42/6866589321.html,
2019-04-25 17:55, (novato),2004 night train,nan,nan,https://sfbay.craigslist.org/nby/mcy/d/witter-springs-2004-night-train/6863360904.html,
2019-04-25 17:55, (cupertino),Sub-Zero Refrigerator,nan,nan,https://sfbay.craigslist.org/sby/app/d/cupertino-sub-zero-refrigerator/6874922003.html,
2019-04-25 17:55, (Roseville),Kramer Focus 6000 (MIJ - ESP-made Neck) Trade/OBO,nan,nan,https://sfbay.craigslist.org/sfc/msg/d/roseville-kramer-focus-6000-mij-esp/6858457319.html,
2019-04-25 17:55, (sebastopol),Assorted horse tack for sale,nan,nan,https://sfbay.craigslist.org/nby/spo/d/sebastopol-assorted-horse-tack-for-sale/6870890438.html,
2019-04-25 17:55, (daly city),Sofa for sale,nan,nan,https://sfbay.craigslist.org/pen/fuo/d/daly-city-sofa-for-sale/6851958364.html,
2019-04-25 17:55, (oakland lake merritt / grand),motorcycle magazines,nan,nan,https://sfbay.craigslist.org/eby/mpo/d/oakland-motorcycle-magazines/6869341324.html,
2019-04-25 17:55, (petaluma),Candle Holder,nan,nan,https://sfbay.craigslist.org/nby/for/d/petaluma-candle-holder/6869647683.html,
2019-04-25 17:55, (Redwood city),Solid walnut entertainment storage cabinet,nan,nan,https://sfbay.craigslist.org/pen/fuo/d/redwood-city-solid-walnut-entertainment/6874921824.html,
2019-04-25 17:55, (hayward / castro valley),Free swing for children,nan,nan,https://sfbay.craigslist.org/eby/zip/d/hayward-free-swing-for-children/6874921793.html,
2019-04-25 17:55, (petaluma),Set of 2 Bar Stools,nan,nan,https://sfbay.craigslist.org/nby/fuo/d/petaluma-set-of-2-bar-stools/6870165495.html,
2019-04-25 17:55, (petaluma),Set of 2 Bar Stools,nan,nan,https://sfbay.craigslist.org/nby/fuo/d/petaluma-set-of-2-bar-stools/6870165495.html,
2019-04-25 17:55, (sebastopol),OraVet k9 dental chews,nan,nan,https://sfbay.craigslist.org/nby/for/d/sebastopol-oravet-k9-dental-chews/6870890753.html,
2019-04-25 17:55, (inner sunset / UCSF),Table/Desk lamp w/ dimmer,nan,nan,https://sfbay.craigslist.org/sfc/hsh/d/san-francisco-table-desk-lamp-dimmer/6874921771.html,
2019-04-25 17:55, (petaluma),Macrame Wall Hanging,nan,nan,https://sfbay.craigslist.org/nby/art/d/petaluma-macrame-wall-hanging/6869642926.html,
2019-04-25 17:55, (petaluma),Crate and Barrel Leather Ottoman,nan,nan,https://sfbay.craigslist.org/nby/fuo/d/petaluma-crate-and-barrel-leather/6869589715.html,
2019-04-25 17:55, (petaluma),Crocs size 14,nan,nan,https://sfbay.craigslist.org/nby/clo/d/petaluma-crocs-size-14/6869593572.html,
2019-04-25 17:55, (petaluma),Adidas Boys Size 4.5,nan,nan,https://sfbay.craigslist.org/nby/clo/d/petaluma-adidas-boys-size-45/6869628939.html,
2019-04-25 17:55, (petaluma),Ombré Tapestry,nan,nan,https://sfbay.craigslist.org/nby/for/d/petaluma-ombr-tapestry/6873067598.html,
2019-04-25 17:55, (petaluma),Ombré Tapestry,nan,nan,https://sfbay.craigslist.org/nby/for/d/petaluma-ombr-tapestry/6873067598.html,
2019-04-25 17:55, (willow glen / cambrian),FREE folding camp chair,nan,nan,https://sfbay.craigslist.org/sby/zip/d/san-jose-free-folding-camp-chair/6874916843.html,
2019-04-25 17:55, (campbell),2004 Yamaha r6,nan,nan,https://sfbay.craigslist.org/sby/mcy/d/campbell-2004-yamaha-r6/6874921697.html,
2019-04-25 17:55, (visitacion valley),Olivetti Studio 45 Typewriter,nan,nan,https://sfbay.craigslist.org/sfc/atq/d/daly-city-olivetti-studio-45-typewriter/6874921658.html,
2019-04-25 17:55, (campbell),Antique Wisconsin Engine Crank UA27 T4,nan,nan,https://sfbay.craigslist.org/sby/atq/d/campbell-antique-wisconsin-engine-crank/6874921653.html,
2019-04-25 17:55, (petaluma),North Face Jacket,nan,nan,https://sfbay.craigslist.org/nby/for/d/petaluma-north-face-jacket/6869591358.html,
2019-04-25 17:55, (petaluma),Rain Boots,nan,nan,https://sfbay.craigslist.org/nby/clo/d/petaluma-rain-boots/6869635341.html,
2019-04-25 17:55, (sebastopol),Custom book  oak shelves,nan,nan,https://sfbay.craigslist.org/nby/fuo/d/sebastopol-custom-book-oak-shelves/6870891033.html,
2019-04-25 17:55, (petaluma),Farmhouse Wood Sign,nan,nan,https://sfbay.craigslist.org/nby/hsh/d/petaluma-farmhouse-wood-sign/6872551682.html,
2019-04-25 17:55, (petaluma),Farmhouse Painted Sign,nan,nan,https://sfbay.craigslist.org/nby/hsh/d/petaluma-farmhouse-painted-sign/6872553922.html,
2019-04-25 17:55, (petaluma),Farmhouse Metal Stand,nan,nan,https://sfbay.craigslist.org/nby/hsh/d/petaluma-farmhouse-metal-stand/6872558190.html,
2019-04-25 17:55, (concord / pleasant hill / martinez),Bambo dining room set,nan,nan,https://sfbay.craigslist.org/eby/fuo/d/martinez-bambo-dining-room-set/6874914884.html,
2019-04-25 17:55, (hayward / castro valley),2006 Kawasaki Ninja 650 ABS,nan,nan,https://sfbay.craigslist.org/eby/mcy/d/hayward-2006-kawasaki-ninja-650-abs/6874921579.html,
2019-04-25 17:55, (dublin / pleasanton / livermore),Weider Torso Developer Plus & Valeo Push-Up Bars,nan,nan,https://sfbay.craigslist.org/eby/for/d/weider-torso-developer-plus-valeo-push/6874921582.html,
2019-04-25 17:54, (fremont / union city / newark),Girl Scouts Junior and Cadette Manuals,nan,nan,https://sfbay.craigslist.org/eby/bks/d/newark-girl-scouts-junior-and-cadette/6874921468.html,
2019-04-25 17:54, (SOMA / south beach),Sony Camcorder with Projector,nan,nan,https://sfbay.craigslist.org/sfc/ele/d/san-francisco-sony-camcorder-with/6874896308.html,
2019-04-25 17:54, (FREE CarFax - Financing Available!),2006 Mercedes-Benz C-Class C230 Sport Sedan,nan,nan,https://sfbay.craigslist.org/sby/ctd/d/santa-clara-2006-mercedes-benz-class/6874923711.html,
2019-04-25 17:54, (san jose south),Botanicare Kind base clearance sale,nan,nan,https://sfbay.craigslist.org/sby/grd/d/san-jose-botanicare-kind-base-clearance/6874863124.html,
2019-04-25 17:54, (santa rosa),2003 H2 Hummer,nan,nan,https://sfbay.craigslist.org/nby/cto/d/santa-rosa-2003-h2-hummer/6874923651.html,
2019-04-25 17:54, (rohnert pk / cotati),Baby George Rotisserie,nan,nan,https://sfbay.craigslist.org/nby/hsh/d/baby-george-rotisserie/6870899003.html,
2019-04-25 17:54, (redwood city),Equator D8 studio monitors,nan,nan,https://sfbay.craigslist.org/pen/msg/d/san-carlos-equator-d8-studio-monitors/6872609791.html,
2019-04-25 17:54, (FREE CarFax - Financing Available!),2006 Mazda MAZDA5 Sport,nan,nan,https://sfbay.craigslist.org/sby/ctd/d/santa-clara-2006-mazda-mazda5-sport/6874923654.html,
2019-04-25 17:54, (noe valley),Ricky's Antiques & Collectables/Noe Valley Garage - 10AM-4PM,nan,nan,https://sfbay.craigslist.org/sfc/gms/d/rickys-antiques-collectables-noe-valley/6865110465.html,
2019-04-25 17:54, (saratoga),SimXperience Stage 5 Full Motion Racing Simulator with G-Seat,nan,nan,https://sfbay.craigslist.org/sby/vgm/d/saratoga-simxperience-stage-5-full/6874921345.html,
2019-04-25 17:54, (hayward / castro valley),14" Zildjian Amir II  bottom hi hat,nan,nan,https://sfbay.craigslist.org/eby/msg/d/san-lorenzo-14-zildjian-amir-ii-bottom/6874921334.html,
2019-04-25 17:54, (fremont / union city / newark),PJ's Disney Store and Gymboree Size 5-6,nan,nan,https://sfbay.craigslist.org/eby/bab/d/pjs-disney-store-and-gymboree-size-5-6/6874921309.html,
2019-04-25 17:54, (SOMA / south beach),Vacuum Cleaner Navigator Deluxe,nan,nan,https://sfbay.craigslist.org/sfc/hsh/d/san-francisco-vacuum-cleaner-navigator/6874921316.html,
2019-04-25 17:54, (mountain view),DJI Mavic Pro - Excellent Condition,nan,nan,https://sfbay.craigslist.org/pen/ele/d/mountain-view-dji-mavic-pro-excellent/6874921317.html,
2019-04-25 17:54, (danville / san ramon),Free outdoor patio table.,nan,nan,https://sfbay.craigslist.org/eby/zip/d/moraga-free-outdoor-patio-table/6874921287.html,
2019-04-25 17:54, (FREE CarFax - Financing Available!),2006 BMW 3-Series 330i Sedan,nan,nan,https://sfbay.craigslist.org/sby/ctd/d/santa-clara-2006-bmw-3-series-330i-sedan/6874923544.html,
2019-04-25 17:54, (san carlos),New in Box - Avid VENUE S3L-X,nan,nan,https://sfbay.craigslist.org/pen/msg/d/new-in-box-avid-venue-s3l/6872610387.html,
2019-04-25 17:54, (potrero hill),Mid Century Wood Coffee Table,nan,nan,https://sfbay.craigslist.org/sfc/fuo/d/san-mateo-mid-century-wood-coffee-table/6874921284.html,
2019-04-25 17:54, (san jose north),Car trailers and dumb trailers for sale,nan,nan,https://sfbay.craigslist.org/sby/tro/d/santa-clara-car-trailers-and-dumb/6874918389.html,
2019-04-25 17:54, (Petaluma),Jimi Hendrix Experience - 1971 "Rainbow Bridge" Promo Photo Poster,nan,nan,https://sfbay.craigslist.org/nby/clt/d/petaluma-jimi-hendrix-experience/6874921270.html,
2019-04-25 17:54, (95422),HARLEY SHOVELHEAD,nan,nan,https://sfbay.craigslist.org/nby/mat/d/clearlake-park-harley-shovelhead/6858454850.html,
2019-04-25 17:54, (sebastopol),Dean Martin Variety  Show,nan,nan,https://sfbay.craigslist.org/nby/emd/d/sebastopol-dean-martin-variety-show/6870899894.html,
2019-04-25 17:54, (San Francisco  CA),1987 Rolls-Royce Corniche II Convertible Stock# 180810C,nan,nan,https://sfbay.craigslist.org/sfc/ctd/d/san-francisco-1987-rolls-royce-corniche/6874923392.html,
2019-04-25 17:54, (san mateo),Warmrails Heated Towel Rack Warmer,nan,nan,https://sfbay.craigslist.org/pen/hsh/d/san-mateo-warmrails-heated-towel-rack/6874921121.html,
2019-04-25 17:54, (downtown / civic / van ness),DWR Leggero Low Dresser & Leggero Standard King Bed,nan,nan,https://sfbay.craigslist.org/sfc/fuo/d/san-francisco-dwr-leggero-low-dresser/6874921087.html,
2019-04-25 17:54, (fremont / union city / newark),Full Length beveled edge Mirror for Door or Wall,nan,nan,https://sfbay.craigslist.org/eby/fuo/d/newark-full-length-beveled-edge-mirror/6874921092.html,
2019-04-25 17:54, (san jose north),Metal and pcb recycling,nan,nan,https://sfbay.craigslist.org/sby/wan/d/san-jose-metal-and-pcb-recycling/6874921050.html,
2019-04-25 17:54, (san jose north),Metal and pcb recycling,nan,nan,https://sfbay.craigslist.org/sby/wan/d/san-jose-metal-and-pcb-recycling/6874921050.html,
2019-04-25 17:53, (portola district),Antique Crystal Lamp,nan,nan,https://sfbay.craigslist.org/sfc/for/d/san-mateo-antique-crystal-lamp/6874920962.html,
2019-04-25 17:53, (dublin / pleasanton / livermore),Paper Planes Book & Kit from Mud Puddle Books NEW,nan,nan,https://sfbay.craigslist.org/eby/tag/d/livermore-paper-planes-book-kit-from/6874920958.html,
2019-04-25 17:53, (palo alto),Leblanc Vito clarinet Model 7214  professional overhaul,nan,nan,https://sfbay.craigslist.org/pen/msg/d/stanford-leblanc-vito-clarinet-model/6866536965.html,
2019-04-25 17:53, (campbell),Antique Wisconsin Engine Crank UA27A T2,nan,nan,https://sfbay.craigslist.org/sby/atq/d/campbell-antique-wisconsin-engine-crank/6874920933.html,
2019-04-25 17:53, (ingleside / SFSU / CCSF),2008 Mazda 3 iSport  4D (88 000 Miles original),nan,nan,https://sfbay.craigslist.org/sfc/cto/d/san-francisco-2008-mazda-3-isport-4d/6874923203.html,
2019-04-25 17:53, (Coliseum Lexus of Oakland),2016 Lexus RX 350,nan,nan,https://sfbay.craigslist.org/eby/ctd/d/oakland-2016-lexus-rx-350/6874923180.html,
2019-04-25 17:53, (palo alto),Akai APC-20 Compact Ableton Live Controller USB Midi Keyboard Controll,nan,nan,https://sfbay.craigslist.org/pen/msg/d/stanford-akai-apc-20-compact-ableton/6866537277.html,
2019-04-25 17:53, (pacific heights),Noguchi reproduction - mid century modern glass top coffee table,nan,nan,https://sfbay.craigslist.org/sfc/fuo/d/san-francisco-noguchi-reproduction-mid/6874920882.html,
2019-04-25 17:53, (mission district),TT patch bays,nan,nan,https://sfbay.craigslist.org/sfc/msg/d/san-francisco-tt-patch-bays/6874920884.html,
2019-04-25 17:53, (san jose downtown),Medela Freestyle Double Electric Breast Pump and Extras!,nan,nan,https://sfbay.craigslist.org/sby/bab/d/san-jose-medela-freestyle-double/6874916920.html,
2019-04-25 17:53, (fremont / union city / newark),Size 7 Disney Cars Hand Made Overalls Oshkosh,nan,nan,https://sfbay.craigslist.org/eby/bab/d/newark-size-7-disney-cars-hand-made/6874920832.html,
2019-04-25 17:53, (scotts valley),Wooden Plant Stand,nan,nan,https://sfbay.craigslist.org/scz/grd/d/scotts-valley-wooden-plant-stand/6874920822.html,
2019-04-25 17:53, (potrero hill),Dining Room Table and Chairs,nan,nan,https://sfbay.craigslist.org/sfc/fuo/d/san-mateo-dining-room-table-and-chairs/6874920823.html,
2019-04-25 17:53, (bernal heights),West Elm Mid-Century Wardrobe,nan,nan,https://sfbay.craigslist.org/sfc/fuo/d/san-francisco-west-elm-mid-century/6853612582.html,
2019-04-25 17:53, (bernal heights),West Elm Mid-Century Wardrobe,nan,nan,https://sfbay.craigslist.org/sfc/fuo/d/san-francisco-west-elm-mid-century/6853612582.html,
2019-04-25 17:53, (san jose north),2012 Subaru legacy 2.5i Premium AWD,nan,nan,https://sfbay.craigslist.org/sby/cto/d/san-jose-2012-subaru-legacy-25i-premium/6874923049.html,
2019-04-25 17:53, (oakland east),Gucci Mirrored Sunglasses,nan,nan,https://sfbay.craigslist.org/eby/clo/d/oakland-gucci-mirrored-sunglasses/6860044938.html,
2019-04-25 17:53, (san jose south),Computer Table,nan,nan,https://sfbay.craigslist.org/sby/zip/d/san-jose-computer-table/6874920768.html,
2019-04-25 17:53, (oakland east),Makita 18-Volt Dual Port Battery Charger,nan,nan,https://sfbay.craigslist.org/eby/tls/d/oakland-makita-18-volt-dual-port/6859864251.html,
2019-04-25 17:53, (concord / pleasant hill / martinez),OS Cloth Pocket Diaper,nan,nan,https://sfbay.craigslist.org/eby/bab/d/martinez-os-cloth-pocket-diaper/6874920699.html,
2019-04-25 17:53, (san jose south),Emtek - Moving Van Ramp - 1500 lbs Load,nan,nan,https://sfbay.craigslist.org/sby/hvo/d/san-jose-emtek-moving-van-ramp-lbs-load/6874920608.html,
2019-04-25 17:53, (fremont / union city / newark),Cardigan Sweater  boys Size 6,nan,nan,https://sfbay.craigslist.org/eby/clo/d/cardigan-sweater-boys-size-6/6874920592.html,
2019-04-25 17:53, (potrero hill),Mattress and Box Springs,nan,nan,https://sfbay.craigslist.org/sfc/fuo/d/san-mateo-mattress-and-box-springs/6874920581.html,
2019-04-25 17:53, (hayward / castro valley),Antique Cylinder Music Box With 6 Bells 1880's,nan,nan,https://sfbay.craigslist.org/eby/atq/d/castro-valley-antique-cylinder-music/6869741840.html,
